	ID006_1	ID007_1	ID008_1	ID009_1	ID010_1	ID011_1	ID012_1	ID013_1	ID014_1	ID015_1	ID016_1	ID017_1	ID018_1	ID019_1	ID020_1	ID021_1	ID022_1	ID023_1	ID024_1	ID025_1	ID026_1	ID027_1	ID028_1	ID029_1	ID030_1	ID031_1	ID032_1	ID033_1	ID034_1	ID035_1	ID036_1	NK02_1	NK04_1	NK01_1	NK03_1	ID037_1	ID038_1	ID039_1	ID040_1	ID041_1	ID042_1	ID043_1	ID044_1	ID045_1	ID046_1	ID047_1	ID048_1	ID049_1	ID050_1	ID051_1	ID052_1	ID053_1	ID054_1	ID055_1	ID056_1	ID057_1	ID058_1	ID059_1	ID060_1	ID061_1	ID062_1	ID063_1	ID064_1	ID065_1	ID066_1	ID067_1	ID068_1	ID069_1	NK06_1	NK05_1	ID006_2	ID007_2	ID008_2	ID009_2	ID010_2	ID011_2	ID012_2	ID013_2	ID014_2	ID015_2	ID016_2	ID017_2	ID018_2	ID019_2	ID020_2	ID021_2	ID022_2	ID023_2	ID024_2	ID025_2	ID026_2	ID027_2	ID028_2	ID029_2	ID030_2	ID031_2	ID032_2	ID033_2	ID034_2	ID035_2	ID036_2	NK02_2	NK03_2	NK04_2	ID038_2	ID039_2	ID040_2	ID041_2	ID043_2	ID044_2	ID045_2	ID046_2	ID047_2	ID048_2	ID049_2	ID050_2	ID051_2	ID052_2	ID053_2	ID054_2	ID055_2	ID056_2	ID058_2	ID059_2	ID060_2	ID061_2	ID062_2	ID063_2	ID064_2	ID065_2	ID066_2	ID067_2	ID068_2	ID069_2	NK05_2	NK06_2	ID037_2	ID057_2	NK08_2	ID006_3	ID007_3	ID008_3	ID009_3	ID010_3	ID011_3	ID012_3	ID013_3	ID014_3	ID015_3	ID016_3	ID017_3	ID018_3	ID019_3	ID020_3	ID022_3	ID023_3	ID024_3	ID025_3	ID026_3	ID027_3	ID028_3	ID029_3	ID030_3	ID031_3	ID032_3	ID033_3	ID034_3	ID035_3	ID036_3	NK02_3	NK03_3	NK04_3	ID037_3	ID038_3	ID039_3	ID040_3	ID041_3	ID042_3	ID043_3	ID044_3	ID045_3	ID046_3	ID047_3	ID048_3	ID049_3	ID050_3	ID051_3	ID052_3	ID053_3	ID054_3	ID055_3	ID056_3	ID057_3	ID058_3	ID059_3	ID060_3	ID061_3	ID062_3	ID063_3	ID064_3	ID065_3	ID066_3	ID067_3	ID068_3	ID069_3	NK05_3	NK08_3	ID006_4	ID007_4	ID008_4	ID009_4	ID010_4	ID011_4	ID012_4	ID013_4	ID014_4	ID015_4	ID016_4	ID017_4	ID018_4	ID019_4	ID020_4	ID021_4	ID022_4	ID023_4	ID024_4	ID025_4	ID026_4	ID027_4	ID028_4	ID029_4	ID030_4	ID031_4	ID032_4	ID033_4	ID034_4	ID035_4	ID036_4	NK02_4	NK03_4	NK04_4	NK01_4	ID037_4	ID038_4	ID039_4	ID040_4	ID041_4	ID042_4	ID043_4	ID044_4	ID045_4	ID046_4	ID047_4	ID048_4	ID049_4	ID050_4	ID051_4	ID052_4	ID053_4	ID054_4	ID055_4	ID056_4	ID057_4	ID058_4	ID059_4	ID060_4	ID061_4	ID062_4	ID063_4	ID064_4	ID065_4	ID066_4	ID067_4	ID068_4	ID069_4	NK05_4	NK06_4
seq540	0	0	484	0	0	0	0	0	4366	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1134	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	48	0	0	0	0	3646	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	1057	0	0	0	0	0	4313	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853	113	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	492	0	0	0	0	0	3659	201	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	809	60	0	0	0	0	0	0	0	0	6	0	0	0	0	0
seq541	0	262	64	158	30	0	65	0	382	507	0	0	0	0	0	0	0	0	0	0	278	0	0	0	62	0	241	21	0	0	64	0	0	0	0	0	0	0	0	0	0	0	59	385	0	0	0	0	679	371	83	0	0	0	0	0	0	0	64	0	0	0	0	336	0	0	0	53	0	0	0	287	198	419	0	0	0	0	524	527	0	0	0	0	0	0	0	0	0	1	176	14	0	0	0	23	52	23	0	0	33	0	0	0	0	0	0	0	0	142	0	0	0	0	0	954	471	0	0	0	0	0	1023	0	107	0	0	0	0	762	0	0	159	0	0	0	0	0	0	207	172	112	32	0	0	0	0	370	396	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	72	603	0	0	93	0	960	287	130	0	0	0	0	0	3037	102	59	121	0	0	0	480	0	0	0	139	0	0	0	75	326	0	6	0	0	0	284	448	0	0	0	0	0	0	0	0	0	0	398	0	0	13	0	0	3	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	527	327	105	0	0	0	0	0	3541	0	178	0	0	0	0	324	0	0	76	0	0	0
seq542	8	0	1022	0	48	0	0	0	54	13	0	0	11	7	193	0	8	0	0	0	734	0	0	0	0	0	3354	55	0	0	46	0	0	0	0	0	8	0	0	0	5	47	360	0	0	0	0	0	0	36	92	0	0	0	165	35	187	0	990	457	10	0	0	221	3	67	9	16	0	0	0	0	648	0	26	0	0	0	78	3	0	0	7	10	19	0	16	0	0	0	242	0	0	0	3	0	1531	26	0	0	48	0	0	0	30	0	0	0	14	460	45	0	0	0	0	88	108	139	28	0	0	223	65	0	994	0	15	3	0	305	12	60	43	0	0	0	0	37	0	0	0	440	57	39	0	0	0	56	5	0	0	6	0	6	5	0	0	0	169	0	0	0	19	0	2190	22	0	0	0	0	0	0	0	42	0	0	0	18	0	281	0	0	0	0	0	53	47	125	87	0	0	98	15	10	0	526	213	9	0	0	174	11	78	47	45	0	0	0	0	278	0	61	7	0	0	88	6	0	0	8	5	36	0	13	0	0	0	214	0	0	0	0	0	2682	52	0	0	0	0	0	0	0	0	7	0	0	0	13	14	601	0	0	0	0	0	51	15	68	0	0	0	69	72	0	0	970	381	8	12	0	207	11	20	22	0	0	0
seq543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0
seq544	0	187	988	0	66	67	10	0	205	296	10	0	0	32	29	0	28	18	0	0	0	0	0	0	56	8	325	74	0	0	340	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	15	147	801	866	921	70	71	0	0	201	239	0	0	0	0	0	6	13	330	0	0	0	114	878	31	58	0	11	0	207	465	8	13	0	35	0	70	11	12	0	0	0	0	0	0	46	30	160	32	0	0	391	0	0	0	0	0	6	0	0	11	86	0	0	0	0	11	0	114	498	857	374	66	0	0	118	297	0	0	0	0	0	11	90	366	0	0	0	24	0	0	145	947	10	0	0	0	0	228	296	0	113	15	22	0	38	18	0	0	0	0	0	0	48	0	316	61	0	0	364	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	19	0	161	271	867	1078	59	16	0	0	117	308	0	0	0	0	0	27	92	444	0	0	0	178	692	37	101	127	11	479	252	434	0	60	0	19	15	0	0	13	0	0	0	0	0	0	41	6	285	96	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	29	0	159	505	655	824	39	47	0	0	142	432	0	0	0	0	0	0	111	181	0	0
seq545	0	0	28	0	68	8	0	0	0	5	38	17	148	269	439	0	131	9	59	491	0	0	57	0	93	4	0	30	27	0	184	0	0	0	0	0	310	218	5	0	65	75	707	1175	0	0	92	0	16	15	22	0	246	13	87	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	12	15	0	76	0	0	0	0	5	54	0	174	266	318	0	61	6	89	134	0	0	18	90	40	0	0	34	21	0	250	0	0	0	194	256	11	0	92	1266	2893	0	0	109	0	32	14	18	37	187	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	72	30	9	0	112	0	0	0	8	9	33	15	299	187	417	180	0	125	0	0	0	18	0	101	4	0	26	26	0	172	0	0	0	0	196	87	0	0	35	77	622	2411	0	0	165	0	46	34	25	0	170	0	79	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	32	11	0	106	9	0	0	7	0	34	29	139	172	329	566	48	9	14	479	0	0	27	0	38	0	0	38	15	0	234	0	0	0	0	0	469	0	0	0	31	111	975	2099	0	0	134	0	67	13	12	0	112	6	100	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq546	0	0	20	0	29	15	0	0	6	43	488	3845	67	308	660	0	7	52	7	0	0	0	13	0	15	0	18	14	64	314	50	0	0	0	0	0	0	0	22	30	49	0	46	0	0	0	0	0	39	85	29	461	81	137	0	8	251	0	58	139	0	53	0	74	0	38	13	4	0	0	0	21	24	0	0	0	0	0	9	23	754	2638	74	287	642	0	20	25	4	0	30	0	14	0	30	18	14	3	11	135	14	0	0	0	15	23	28	22	21	91	0	0	0	0	0	9	157	11	0	92	87	12	0	0	76	0	0	88	0	70	0	80	10	20	0	0	0	0	0	0	25	0	0	20	0	0	0	21	11	1021	1320	71	132	197	30	44	5	0	51	0	10	0	64	0	59	16	39	76	0	0	0	0	0	0	179	32	26	26	124	26	0	0	0	0	0	15	80	9	0	118	193	0	0	51	125	19	90	0	66	0	32	0	19	24	0	0	0	0	0	0	0	8	25	0	0	18	55	732	1429	54	284	164	215	14	33	0	0	0	0	31	0	9	0	109	12	52	35	33	0	0	0	0	0	60	0	5	36	28	16	0	446	0	0	0	3	0	144	13	229	62	147	0	18	1147	555	28	188	0	78	0	14	0	0	14	9	0	0
seq547	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	152	3717	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	114	10801	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	239	7104	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	10	2120	0	0
seq548	0	0	0	0	0	22	88	0	67	203	808	1059	89	173	267	0	0	0	0	0	0	0	183	0	0	61	0	0	96	2301	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	32	188	227	41	0	0	0	0	0	0	0	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	199	0	49	173	758	258	85	177	504	0	0	0	0	0	0	0	63	0	0	0	0	0	80	1882	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	203	395	749	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	144	1019	0	191	53	250	0	0	0	0	0	0	84	107	0	10	0	0	108	2486	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	409	243	809	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	131	0	57	234	935	54	89	0	142	0	0	0	0	0	0	0	60	19	0	0	0	0	95	3206	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	41	211	356	0	0	0	0	0	0	0	0	0	0	0	0	132	0	26	0	0	0	0
seq549	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	5095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	6105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	6509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	6462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq550	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	20	0	0	0	0	0	58	3	19	0	0	0	4319	231	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	47	14	0	0	0	0	48	147	0	0	0	8894	333	0	15	0	6	24	89	0	0	0	5	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	35	13	0	0	0	0	50	0	0	0	0	0	4748	292	0	11	0	0	18	15	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	24	15	4	0	0	0	72	0	0	0	0	0	4109	409	0	7	0	9	22	22	0	0
seq551	421	243	0	0	0	0	0	0	200	311	22	75	61	2577	115	635	0	0	0	0	0	0	0	0	237	53	3	3	14	0	286	0	0	0	0	0	0	0	0	0	25	58	0	0	0	0	21	0	36	504	165	1077	0	3	25	10	0	120	0	0	0	0	0	0	0	0	0	0	0	0	318	191	0	0	0	0	0	0	172	483	13	6	47	2112	218	183	8	15	0	0	0	0	0	0	64	58	0	0	10	0	314	0	0	0	0	0	0	0	168	5	0	0	0	5	0	89	940	70	656	0	0	15	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	8	0	359	280	0	0	26	0	0	0	183	258	56	226	60	1715	78	0	21	0	0	0	0	0	0	206	26	0	0	36	16	403	0	0	0	0	0	0	0	0	0	55	0	0	0	0	16	2	56	766	122	436	0	0	16	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	169	0	0	0	0	0	0	194	530	54	33	44	1532	67	561	0	11	0	0	0	0	0	0	190	26	0	3	20	0	388	0	0	0	0	0	0	0	0	0	11	71	7	0	0	0	7	4	44	679	109	376	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604	3449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3015	5998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1001	2155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1337	5693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq553	0	295	36	0	25	7	10	0	30	98	0	11	0	38	0	18	1546	218	0	7	0	0	126	799	149	36	86	21	0	0	150	0	0	0	0	0	0	0	0	0	0	0	82	304	0	0	0	0	63	35	22	199	326	820	50	32	43	0	0	34	0	0	0	10	0	11	0	0	0	0	0	268	64	0	0	0	0	0	33	127	0	0	0	18	0	53	1586	218	0	0	12	0	73	513	97	42	46	9	0	0	119	0	0	0	0	0	0	0	0	116	554	0	0	60	0	70	57	28	132	415	292	56	0	0	15	57	0	0	0	15	0	36	0	0	0	0	0	0	0	0	187	105	10	0	0	0	0	23	97	0	0	0	20	0	2362	227	0	0	0	0	44	987	156	25	51	17	0	0	114	0	0	0	0	0	0	0	0	0	0	67	223	0	0	21	0	81	55	38	11	546	906	51	27	0	0	0	148	0	0	0	21	0	22	0	0	0	0	0	217	34	17	0	9	7	0	39	137	0	6	0	32	0	146	1698	293	0	17	21	0	102	824	111	27	32	29	0	0	169	0	0	0	0	0	0	0	0	0	0	0	127	399	0	0	15	0	90	55	30	247	414	936	47	34	0	28	0	174	0	20	0	21	0	62	0	0	0	0
seq554	0	0	0	0	0	0	0	0	53	9	0	0	0	0	52	23	0	0	0	0	0	0	0	0	9	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1972	8	1227	1071	1689	382	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	42	9	0	0	0	12	16	0	0	0	0	0	0	0	0	0	7	0	6	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1263	3	1036	597	3352	572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	4	0	0	0	0	7	0	0	0	0	5	0	0	0	7	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1117	0	672	530	1926	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	14	0	0	0	0	13	26	0	0	0	0	0	0	0	0	13	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1135	11	1286	848	2039	489	0	0	0	0	0	0	0	0
seq555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	85	74	195	0	0	5624	335	0	0	56	134	0	0	0	154	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	19	107	46	0	0	4924	0	0	60	0	0	0	0	522	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	18	86	177	0	0	4134	393	0	0	39	0	0	0	0	233	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	48	96	246	0	0	4199	448	0	0	44	0	0	0	0	181	0	0	9	0	0	0
seq556	389	252	0	0	13	4	0	0	225	340	18	74	52	2631	146	688	0	0	0	0	0	0	0	0	253	47	0	0	15	0	255	0	0	0	0	0	0	0	0	0	37	58	0	0	0	0	22	2	49	433	171	989	0	0	17	8	0	127	0	0	0	0	0	0	0	0	0	0	0	0	332	222	0	0	0	0	0	0	180	503	15	6	47	1976	237	160	0	14	0	0	0	0	0	0	99	64	0	5	0	0	293	0	0	0	0	0	0	0	122	0	0	0	0	3	0	95	857	69	667	0	0	14	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	327	309	0	0	4	0	0	0	149	329	55	224	51	1595	89	0	22	4	0	0	0	0	0	194	20	0	0	31	18	340	0	0	0	0	0	0	0	0	3	61	0	0	0	0	11	0	44	863	113	493	0	0	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	164	0	0	0	34	0	0	230	590	41	29	42	1458	71	545	0	8	0	0	0	0	0	0	209	18	0	0	24	0	420	0	0	0	0	0	0	0	0	0	16	43	3	0	0	0	0	8	42	693	107	391	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq557	0	0	47	0	0	0	0	0	79	9	0	0	0	0	0	0	1420	82	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	841	150	0	0	0	0	79	0	0	0	1428	0	32	0	0	244	199	26	187	567	0	0	0	0	59	0	0	0	0	0	33	0	0	0	0	0	0	0	917	27	0	0	427	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1210	119	79	0	21	0	0	0	0	1718	0	62	0	0	0	38	31	1732	778	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	3215	95	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1270	0	0	0	92	0	38	0	0	0	1261	0	33	0	0	0	44	0	242	186	0	0	0	0	56	0	0	0	0	0	46	17	0	0	0	0	0	0	742	124	0	0	382	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	814	21	32	0	23	0	34	47	0	0	1067	356	25	0	0	47	59	0	259	227	0	0
seq558	53	443	378	0	158	12	0	0	117	22	0	0	0	0	33	0	56	20	28	0	511	0	0	0	10	9	529	37	54	98	14	0	0	0	0	0	71	0	0	0	0	0	13	0	12	0	63	0	1563	160	92	0	964	53	254	22	231	0	0	0	0	0	0	0	0	0	0	0	0	0	7	32	90	0	58	0	0	0	72	62	0	0	4	0	0	139	25	12	29	0	978	0	0	0	0	0	437	60	32	62	5	0	0	0	18	602	0	0	0	12	0	26	0	41	0	1707	293	72	90	1025	15	157	66	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13	140	235	0	129	0	0	0	72	56	0	0	0	0	4	59	22	99	0	1061	0	0	0	0	0	551	55	39	59	10	0	0	0	0	140	173	0	0	0	0	3	0	23	0	49	0	1532	257	62	118	1466	90	165	48	141	0	0	0	0	0	0	0	0	14	0	0	0	0	0	115	138	0	117	20	0	0	95	47	3	0	0	0	6	0	27	14	14	0	738	0	0	0	0	0	443	64	19	12	14	0	0	0	0	0	102	108	0	0	0	0	14	0	18	0	26	0	684	223	54	38	1043	66	108	24	0	374	0	0	0	0	0	5	0	8	0	0	0	0
seq559	0	0	1140	0	0	0	0	0	53	52	0	0	0	0	0	0	1514	53	0	0	102	0	0	0	0	0	372	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	88	68	2135	640	0	15	0	0	0	0	0	0	0	0	0	0	0	0	934	0	0	0	0	0	35	46	0	0	0	0	0	0	1238	56	0	0	95	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	115	1953	482	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	1304	0	0	0	0	0	63	46	0	0	0	0	0	1482	0	0	0	130	0	0	0	0	0	266	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	53	2838	805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	0	0	0	0	0	70	58	0	0	0	0	0	0	1186	125	0	0	88	0	0	0	0	0	328	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	54	36	1853	704	0	0	0	0	0	0	0	0	0	0	0	0
seq560	0	0	0	0	0	0	0	0	0	0	1349	100	1957	1234	391	59	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494	77	2103	906	557	370	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2108	33	3598	691	943	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1979	0	1987	716	626	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
