	ID006_1	ID007_1	ID008_1	ID009_1	ID010_1	ID011_1	ID012_1	ID013_1	ID014_1	ID015_1	ID016_1	ID017_1	ID018_1	ID019_1	ID020_1	ID021_1	ID022_1	ID023_1	ID024_1	ID025_1	ID026_1	ID027_1	ID028_1	ID029_1	ID030_1	ID031_1	ID032_1	ID033_1	ID034_1	ID035_1	ID036_1	NK02_1	NK04_1	NK01_1	NK03_1	ID037_1	ID038_1	ID039_1	ID040_1	ID041_1	ID042_1	ID043_1	ID044_1	ID045_1	ID046_1	ID047_1	ID048_1	ID049_1	ID050_1	ID051_1	ID052_1	ID053_1	ID054_1	ID055_1	ID056_1	ID057_1	ID058_1	ID059_1	ID060_1	ID061_1	ID062_1	ID063_1	ID064_1	ID065_1	ID066_1	ID067_1	ID068_1	ID069_1	NK06_1	NK05_1	ID006_2	ID007_2	ID008_2	ID009_2	ID010_2	ID011_2	ID012_2	ID013_2	ID014_2	ID015_2	ID016_2	ID017_2	ID018_2	ID019_2	ID020_2	ID021_2	ID022_2	ID023_2	ID024_2	ID025_2	ID026_2	ID027_2	ID028_2	ID029_2	ID030_2	ID031_2	ID032_2	ID033_2	ID034_2	ID035_2	ID036_2	NK02_2	NK03_2	NK04_2	ID038_2	ID039_2	ID040_2	ID041_2	ID043_2	ID044_2	ID045_2	ID046_2	ID047_2	ID048_2	ID049_2	ID050_2	ID051_2	ID052_2	ID053_2	ID054_2	ID055_2	ID056_2	ID058_2	ID059_2	ID060_2	ID061_2	ID062_2	ID063_2	ID064_2	ID065_2	ID066_2	ID067_2	ID068_2	ID069_2	NK05_2	NK06_2	ID037_2	ID057_2	NK08_2	ID006_3	ID007_3	ID008_3	ID009_3	ID010_3	ID011_3	ID012_3	ID013_3	ID014_3	ID015_3	ID016_3	ID017_3	ID018_3	ID019_3	ID020_3	ID022_3	ID023_3	ID024_3	ID025_3	ID026_3	ID027_3	ID028_3	ID029_3	ID030_3	ID031_3	ID032_3	ID033_3	ID034_3	ID035_3	ID036_3	NK02_3	NK03_3	NK04_3	ID037_3	ID038_3	ID039_3	ID040_3	ID041_3	ID042_3	ID043_3	ID044_3	ID045_3	ID046_3	ID047_3	ID048_3	ID049_3	ID050_3	ID051_3	ID052_3	ID053_3	ID054_3	ID055_3	ID056_3	ID057_3	ID058_3	ID059_3	ID060_3	ID061_3	ID062_3	ID063_3	ID064_3	ID065_3	ID066_3	ID067_3	ID068_3	ID069_3	NK05_3	NK08_3	ID006_4	ID007_4	ID008_4	ID009_4	ID010_4	ID011_4	ID012_4	ID013_4	ID014_4	ID015_4	ID016_4	ID017_4	ID018_4	ID019_4	ID020_4	ID021_4	ID022_4	ID023_4	ID024_4	ID025_4	ID026_4	ID027_4	ID028_4	ID029_4	ID030_4	ID031_4	ID032_4	ID033_4	ID034_4	ID035_4	ID036_4	NK02_4	NK03_4	NK04_4	NK01_4	ID037_4	ID038_4	ID039_4	ID040_4	ID041_4	ID042_4	ID043_4	ID044_4	ID045_4	ID046_4	ID047_4	ID048_4	ID049_4	ID050_4	ID051_4	ID052_4	ID053_4	ID054_4	ID055_4	ID056_4	ID057_4	ID058_4	ID059_4	ID060_4	ID061_4	ID062_4	ID063_4	ID064_4	ID065_4	ID066_4	ID067_4	ID068_4	ID069_4	NK05_4	NK06_4
seq31	0	0	0	0	0	0	3	0	7	0	31145	1223	113044	64331	3326	6192	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18916	1862	89239	44371	2507	7408	0	15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24533	472	70951	22326	1710	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	13864	712	56884	28519	2216	3463	0	22	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq32	0	35	1296	20	220	53	3609	3227	51	36	7	1569	12	18	90	0	2179	14696	177	0	6610	960	0	0	0	0	681	215	0	0	38	0	0	0	0	0	1053	0	82	52	730	4658	93	103	26829	7767	18251	68	1087	1878	244	66	43	323	541	503	23948	14277	54	3252	0	34	0	340	589	1414	87	50	0	0	0	213	786	0	107	0	4079	8058	44	0	0	331	16	0	0	23	2265	11615	185	0	5840	829	6	0	44	0	418	145	0	0	76	0	0	0	792	2461	108	79	8549	194	0	25489	15810	33093	81	1217	2483	255	246	52	64	743	13433	22547	61	1814	0	0	0	397	932	3028	79	17	0	0	0	387	0	0	21	767	745	136	0	0	15463	50	19	0	151	31	12	83	4823	14671	218	0	5666	653	8	0	145	27	1299	107	0	0	43	0	0	0	0	1982	777	80	77	569	6132	23	581	29467	15228	22848	108	470	3052	125	93	18	161	441	539	13185	8954	25	813	0	125	0	210	547	2504	62	99	0	0	110	0	1027	454	28	105	3800	11704	41	16	20	158	11	50	105	0	2570	13585	56	0	4572	899	0	0	0	12	378	193	0	0	0	0	0	0	0	0	1067	0	63	63	262	4275	30	694	20782	5362	11811	195	357	1350	70	241	8	191	592	181	15431	12194	66	1301	0	17	0	370	692	1748	158	34	0	0
seq33	0	19	1223	22	155	58	3605	3164	40	22	4	1494	20	10	83	0	2006	14949	145	0	6472	922	9	0	0	0	640	203	0	0	25	0	0	0	0	0	1028	0	69	38	809	4617	114	87	27297	7956	18682	74	1242	1766	232	52	49	361	450	488	24307	14758	55	3115	0	16	0	364	547	1314	85	32	0	0	0	200	779	0	94	0	4060	7933	46	0	0	292	8	0	0	19	2021	11311	198	0	5325	724	0	0	53	0	328	166	0	0	62	0	0	0	757	2418	87	61	8732	191	0	25071	15444	32576	73	1222	2187	264	273	60	77	693	13715	22708	40	1685	0	0	0	422	901	2881	117	0	0	0	0	0	0	0	35	732	745	123	0	0	15484	89	31	0	117	15	9	86	4492	14224	185	0	5373	550	13	0	121	22	1272	90	0	0	47	0	0	0	0	2059	787	87	67	581	6505	31	500	29510	15485	23070	110	447	3035	110	91	25	158	479	525	13289	9287	38	807	0	128	0	196	562	2547	54	92	0	0	98	0	983	447	0	107	3872	11789	28	21	13	180	21	27	128	0	2485	13914	50	0	4298	787	0	0	0	15	332	207	0	0	0	0	0	0	0	0	1097	1296	75	45	312	4577	25	622	20557	5391	11519	206	332	1369	55	276	17	176	522	167	15246	12258	45	1215	0	17	0	401	641	1504	153	0	0	0
seq34	0	484	1120	26	39	51	33	0	23	44	0	0	3	19	7	0	15201	126865	324	7824	747	186	40	55	11	0	98	112	0	0	11	0	0	0	0	0	108	179	120	4	230	708	113	159	11217	5762	299	35	119	425	107	252	659	42	52	145	6	392	407	1755	0	37	0	84	12	85	0	5	0	0	13	180	407	470	10	0	29	9	19	14	0	0	0	0	0	0	11690	87746	692	2949	460	8	45	32	0	8	100	110	0	0	12	0	0	0	135	882	378	8	562	196	125	8390	9696	466	20	198	708	160	367	491	32	27	0	26	376	1820	1	36	0	140	22	32	0	0	0	0	0	0	0	0	239	565	91	0	112	0	0	16	10	0	19	0	5	0	17038	105389	750	4297	665	214	28	59	4	0	172	111	0	0	0	0	0	0	0	302	556	236	3	180	564	118	94	14235	7626	759	51	108	488	54	74	1058	78	45	122	82	731	182	923	0	27	0	53	15	68	2	0	0	0	0	375	361	70	9	55	42	0	9	46	0	0	0	14	6	162	9796	69598	146	3904	637	48	48	53	16	6	100	157	0	0	26	0	0	0	0	0	132	30	227	0	121	668	140	126	9360	6320	491	198	85	448	140	291	373	64	33	81	39	206	403	1847	0	15	0	55	2	80	0	6	0	0
seq35	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1346	4	239	0	0	0	0	0	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	3	9	0	21102	0	0	0	0	0	55403	6	67768	2	7009	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1685	0	207	0	0	0	0	0	0	0	0	23	26	0	0	11	0	0	0	0	0	19	0	28534	0	0	0	0	0	2	82893	0	6113	0	0	0	25	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3121	0	164	0	0	0	0	2	0	0	0	0	0	4	0	2	0	2	0	0	0	0	0	12	0	25446	0	0	0	0	0	66145	0	79363	0	6393	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1090	0	114	0	2	0	0	0	0	0	0	0	12	0	16	0	0	3	0	0	0	0	0	0	29	2	17379	0	0	0	0	0	35790	19	59296	0	3607	0	0	0	22	0	0	0	0	0	0
seq36	0	0	859	80	46120	12075	4595	9132	222	678	7	0	15	64	64	176	898	9278	5675	58006	9958	369	65	0	34	13	343	160	0	0	124	0	0	0	0	0	0	0	0	0	0	0	25	10	0	0	12	0	251	1013	1896	5491	5	27	24	19	0	0	6	0	0	0	0	43	4	78	0	27	0	0	0	0	672	0	31165	0	4985	3446	190	722	0	12	29	64	59	0	564	8713	11211	36181	7586	341	39	69	31	7	140	162	10	0	96	0	0	0	0	0	13	0	0	20	307	0	0	38	0	279	1000	2072	3963	15	0	8	0	0	0	0	0	0	0	89	0	97	0	68	0	0	0	28	0	0	22	601	0	33026	24436	0	6421	248	578	10	0	16	51	119	1421	7457	13228	30591	9546	263	36	39	31	11	300	125	8	0	103	0	0	0	0	16	0	9	0	8	0	28	0	7	0	0	0	235	1096	1630	2680	4	16	32	8	0	0	3	45	0	0	0	76	4	16	17	70	0	0	0	0	545	0	23979	21404	4245	12342	193	657	0	52	13	24	26	9	500	11516	903	33337	7363	437	33	36	18	7	345	215	17	120	133	0	0	0	0	0	6	0	0	0	21	22	16	54	18	0	0	0	237	931	1447	2501	0	30	0	20	0	0	13	10	0	0	0	77	14	31	16	22	0	0
seq37	0	0	725	65	47559	12496	4368	8931	211	638	2	0	13	38	44	147	910	9234	5761	56722	9749	374	38	0	46	18	386	161	0	0	89	0	0	0	0	0	0	0	0	0	0	0	18	10	0	0	8	0	295	963	1749	5477	0	38	13	19	0	0	0	0	0	0	0	37	0	49	0	25	0	0	0	0	611	0	32442	0	4870	3440	142	644	0	13	16	55	55	0	481	8216	10808	35181	7459	275	22	45	40	9	109	138	6	0	76	0	0	0	0	0	7	0	0	12	290	0	0	40	0	362	893	1915	3726	17	5	0	0	0	5	0	0	0	0	72	0	113	0	43	0	0	0	0	0	0	27	500	0	36097	24951	0	6528	229	541	10	0	16	36	144	1344	7494	12966	29942	9889	253	33	64	34	7	302	109	7	0	119	0	0	0	0	14	0	0	0	0	0	8	0	6	0	0	0	262	1131	1466	2461	0	23	32	15	0	0	0	32	0	0	0	87	6	16	13	45	0	0	0	0	482	0	24284	21791	4025	12159	178	629	0	51	19	19	39	0	490	11427	858	32672	7352	412	20	29	28	0	330	190	15	103	105	0	0	0	0	0	0	0	0	0	16	18	15	46	0	0	0	0	227	909	1442	2417	0	20	6	16	0	0	5	0	0	0	0	58	0	42	18	13	0	0
seq38	0	403	988	35	24	62	35	0	17	35	0	0	0	22	7	0	13408	121877	344	7363	651	191	57	39	11	2	111	118	0	0	10	0	0	0	0	0	119	170	107	4	195	574	128	161	10488	5119	290	35	145	409	92	182	585	36	51	128	14	319	362	1606	3	29	0	78	11	61	0	0	0	0	10	176	350	423	2	0	43	12	12	19	0	6	0	3	0	0	10508	84423	610	2725	412	20	28	46	0	5	136	106	0	0	8	0	0	0	122	804	307	3	454	181	119	7672	8855	455	29	208	616	159	314	468	20	51	0	24	305	1637	0	31	0	99	17	20	2	0	0	0	0	276	0	0	232	609	94	3	125	0	0	10	13	0	11	0	6	0	15246	100629	660	3830	667	226	28	58	13	0	158	106	0	0	0	0	0	0	0	315	553	216	3	144	453	114	74	12655	6796	668	47	94	458	61	94	972	70	46	100	82	615	148	796	0	26	0	56	10	59	0	0	0	0	0	287	313	40	11	70	28	0	9	46	0	0	0	9	0	149	8558	64807	151	3457	532	26	48	39	15	0	92	164	0	0	30	0	0	0	0	0	120	0	159	0	132	615	149	123	8614	6021	423	194	64	449	184	257	320	84	31	76	41	208	346	1647	0	30	0	55	5	81	0	4	0	0
seq39	0	0	310	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	1361	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1488	0	0	0	0	0	0	0	15	0	0	0	0	0	249	0	20	0	111439	14878	0	0	0	0	2010	2753	0	0	0	0	260	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	763	34	0	0	0	0	0	0	0	0	0	0	0	1568	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	106308	21027	0	0	0	0	3439	4125	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1017	31	0	0	0	0	0	0	0	0	0	0	0	0	0	813	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	113227	15467	0	11	0	0	3310	3735	0	0	0	0	215	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	906	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	69108	12115	0	0	0	0	2181	2236	0	0
seq40	0	15	89	9	76	61	0	0	802	13380	25	885	233	4577	50	1046	199	286	14	230	3036	22288	59	25	11	0	537	1769	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	32657	5264	404	6568	295	1439	36	156	19	8	62	522	34	285	0	0	0	347	7	839	0	0	0	0	0	0	125	0	80	0	0	0	866	19448	11	945	219	2826	89	282	199	242	55	148	2170	9100	45	9	0	0	162	1422	2	0	32	0	0	0	0	0	0	0	0	0	0	0	81	71052	4485	478	9167	296	1248	46	68	16	183	172	14	106	0	0	0	554	26	1838	0	0	0	0	0	24	0	0	24	85	0	98	244	0	0	972	13080	17	350	297	1671	168	449	250	72	112	2657	13262	56	0	9	0	366	1316	0	0	26	0	0	0	0	0	0	3	0	0	5	0	0	7	175	55409	9803	365	7519	234	760	128	196	10	32	53	146	22	105	0	0	0	433	21	1682	0	0	0	0	0	0	54	0	75	156	0	15	1320	19239	19	824	312	2594	66	533	187	524	3	262	2356	24441	56	0	17	0	398	3089	0	0	20	0	0	0	0	0	0	0	0	0	6	0	0	0	6	95	41593	45139	300	7812	410	1609	48	248	7	17	53	380	33	210	0	0	3	446	5	1596	0	0	0	0
seq41	0	14	51	0	79	84	0	0	764	13317	17	771	233	4474	70	996	175	283	9	279	2953	22715	73	33	21	0	525	1874	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	7	53	32870	5292	355	6645	243	1338	31	178	19	0	55	532	27	313	0	0	0	346	8	900	0	0	0	0	0	0	103	0	70	0	0	0	883	19045	20	923	209	2744	130	306	210	244	32	170	2077	9347	31	17	0	0	177	1516	0	0	32	0	0	0	0	0	0	0	0	0	0	0	107	70505	4589	462	9133	299	1245	31	79	9	177	201	0	101	0	0	0	528	21	1815	0	0	0	0	0	0	0	0	21	76	0	98	262	0	0	917	12911	55	391	321	1563	159	428	287	46	107	2667	14184	29	0	12	0	424	1290	0	0	20	0	0	0	0	0	0	0	0	9	0	0	0	0	229	56417	10125	375	7427	291	639	124	154	16	31	73	146	0	99	0	0	0	405	15	1779	0	0	0	0	0	36	52	0	40	123	0	18	1256	18639	13	820	318	2611	75	527	165	585	8	248	2193	23993	45	7	6	0	403	3100	0	0	12	0	0	0	0	0	4	1	0	0	3	8	5	0	0	83	41228	44857	298	7691	355	1489	54	190	0	10	36	362	32	168	0	0	0	420	7	1665	0	0	0	0
seq42	545	2860	46	0	0	31	0	383	72	171	1185	3115	1397	5835	1882	25	110	2473	0	0	586	0	0	0	0	0	0	0	16261	8042	585	0	0	0	0	0	107	66	13	0	69	82	0	16	173	322	54918	760	34	4220	75	782	75	35	27	7376	0	132	56	5	37	532	0	873	0	109	0	0	0	0	95	2672	45	0	0	0	0	0	63	229	1541	3507	1484	4108	1468	1408	114	1968	0	0	161	0	0	0	0	0	0	0	11481	4145	347	0	0	0	110	0	8	0	413	41	0	27	348	97756	863	51	5443	53	584	53	88	57	0	0	119	0	43	977	0	1180	0	94	0	0	0	0	0	8556	0	545	2249	29	0	0	0	0	0	52	117	1517	1846	2106	2729	1917	455	1947	0	0	324	8	0	0	0	0	0	0	14969	4210	488	0	0	0	0	166	65	0	51	168	126	0	0	124	688	83836	1434	82	5605	50	1088	59	84	22	5848	0	0	23	0	56	590	0	795	12	115	0	0	0	0	255	1616	0	46	0	112	0	0	58	136	1156	818	1206	3408	1581	279	120	2268	0	0	510	0	0	0	93	0	24	0	10818	6301	334	0	0	0	0	0	226	0	12	14	135	94	0	0	110	91	39007	3481	44	4834	207	343	27	54	7	4826	0	0	23	40	42	291	0	1112	0	126	0	0	0	0
seq43	0	0	351	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	1381	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509	0	0	0	0	0	0	0	11	0	0	0	0	0	226	0	47	0	109520	14522	0	0	0	0	2068	2480	0	0	0	0	287	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715	26	0	0	0	0	0	0	0	0	0	0	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	105350	20156	0	0	0	0	3089	3516	0	0	0	0	0	0	0	334	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	895	24	0	0	0	0	0	0	0	0	0	0	0	0	0	840	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	110546	15491	0	9	0	0	3197	3061	0	0	0	0	204	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	847	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	69167	11675	0	0	0	0	2050	2095	0	0
seq44	24	286	4608	38	1067	177	90	159	90	210	14	0	34	407	674	161	0	118	702	7482	1302	58	66365	1745	39	28	102	119	0	29	671	0	0	0	0	0	8	0	0	0	0	0	5797	35206	18	0	0	0	170	89	2857	5371	92	135	8	0	1986	58	489	714	20	82	0	13	3	16	746	1955	0	0	0	129	3131	0	558	0	67	247	94	267	22	0	36	246	406	235	29	194	1084	4324	458	16	41148	1006	39	9	42	106	0	0	394	0	0	0	31	0	0	0	0	6629	38587	9	0	0	0	214	129	2987	6121	60	36	0	758	231	437	975	9	77	0	52	6	59	3441	2861	0	0	0	0	0	0	155	4141	68	1461	0	0	0	71	172	36	0	37	244	521	15	147	1496	4424	680	36	48522	3377	56	28	192	131	0	0	315	0	0	0	0	38	0	0	0	0	0	4402	36927	45	0	9	0	200	81	2517	3853	183	155	4	6	1371	176	270	382	9	137	0	43	10	9	2999	3762	0	0	0	129	2830	127	661	344	56	134	85	283	7	0	34	330	351	259	26	148	104	3590	557	0	35477	1870	50	7	69	77	0	0	280	0	0	0	0	0	44	0	0	0	0	3	4973	29551	5	0	0	0	184	145	2576	3116	121	95	0	0	776	579	304	235	15	68	0	34	0	3	3148	1632	0	0
seq45	0	0	0	0	0	0	60	212	0	9	0	47	9	156	0	0	0	0	0	0	65	2	22	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	121300	0	68	0	10	0	0	0	150	0	977	0	8	0	0	0	0	37	0	0	0	57	87	0	9	0	26	13	67	0	0	0	0	0	0	152	0	17	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	10	15	6	7	0	0	50	0	0	0	0	4	18	0	210	7	1291	0	26	0	0	0	168386	0	0	0	0	0	0	0	0	353	0	5	0	69	14	73	0	0	0	0	0	11	16	6	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	4	8	8	0	0	0	13	102215	20	0	0	0	2	0	0	140	0	665	0	8	0	0	0	0	6	0	0	0	76	177	0	0	0	81	8	90	15	0	0	0	0	0	21	0	23	0	0	2	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	10	0	0	8	78869	3	0	0	0	0	0	0	150	9	1129	0	21	0	0
seq46	18	314	4459	44	945	198	86	117	78	218	16	0	36	412	685	162	0	133	632	6974	1177	44	66736	1799	39	19	88	100	0	22	680	0	0	0	0	0	12	0	0	0	0	0	5558	34728	32	0	0	0	177	89	2698	5576	72	141	0	0	1915	51	539	725	14	74	0	13	0	15	712	2035	0	0	0	124	2968	0	527	0	68	256	76	248	21	0	29	234	368	251	22	156	1039	4066	384	5	40775	903	37	11	45	93	0	0	356	0	0	0	13	0	0	0	0	6723	38365	10	0	0	0	194	134	3037	6064	72	26	0	696	302	469	877	4	68	0	53	4	49	3610	2977	0	0	0	0	0	0	146	4183	57	1385	0	0	0	44	163	39	0	45	220	461	0	122	1301	4270	573	44	48291	3503	63	16	186	91	0	0	252	0	0	0	0	22	0	0	0	0	0	4246	36062	51	0	12	0	187	83	2449	3823	158	130	5	3	1325	151	327	426	5	121	0	50	8	6	2942	3856	0	0	0	110	2729	159	569	248	49	162	53	201	26	0	20	295	399	243	0	111	151	3278	492	0	34737	1854	51	4	88	96	0	0	264	0	0	0	0	0	44	0	0	0	0	7	4848	28864	5	0	0	0	167	106	2489	3187	84	89	6	0	794	575	308	264	9	88	0	35	8	4	3284	1690	0	0
seq47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	132078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	115	113546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471	0	36	127626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	90410	0	0	0	0	0	0	0	0	0	0
seq48	537	2823	31	0	0	28	0	354	74	138	1145	3072	1248	5158	1789	28	106	2238	0	0	589	0	0	0	0	0	0	0	14775	7223	547	0	0	0	0	0	98	28	18	0	73	73	0	9	152	341	52555	732	27	4262	44	756	84	53	40	6790	0	123	40	0	30	498	0	821	0	113	0	0	0	0	111	2662	52	0	0	0	0	0	41	181	1417	3387	1292	3751	1412	1381	113	1802	0	0	194	0	0	0	37	0	0	0	10293	3880	346	0	0	0	110	0	6	0	421	32	0	43	321	95141	797	52	5224	60	564	38	72	52	0	0	111	0	47	913	0	1092	0	80	0	0	0	0	0	0	0	569	2057	0	0	0	0	0	0	52	86	1644	1738	1941	2593	1869	518	1822	0	0	361	11	0	0	0	0	0	0	13304	4131	441	0	0	0	0	107	55	0	35	191	139	45	0	126	631	81428	1433	129	5260	39	1105	47	83	32	5568	0	0	36	0	39	540	0	756	16	134	0	0	0	0	334	1474	0	41	0	84	0	0	64	120	1134	754	1043	3143	1513	282	120	2180	0	0	596	0	21	0	77	0	34	28	9678	6043	310	0	0	0	0	0	210	169	0	27	159	100	0	0	110	109	37077	3405	61	4480	120	271	38	58	14	4457	0	0	27	54	42	259	0	986	0	112	0	0	0	0
seq49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91260	41010	35	69	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98799	39924	43	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81770	31729	35	40	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51780	21599	22	42	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
seq50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	128681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	102	111957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	465	0	23	124428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	87572	0	0	0	0	0	0	0	0	0	0
